tile,date,prod,err,nodata,cloud,shadow,snow,clear
37MCS,20200912,S2B_MSIL2A_20200912T072619_N0500_R049_T37MCS_20230421T033815.zip,,0.7963759244328984,0.00038749041973981505,0.0003765415509570307,0.0,0.20272258552559547
37MDP,20200510,S2A_MSIL2A_20200510T072621_N0500_R049_T37MDP_20230402T091238.zip,,0.0,0.9842502181479159,0.014619261382676236,0.0,0.0011305204694078653
37MDP,20200530,S2A_MSIL2A_20200530T072621_N0500_R049_T37MDP_20230509T080749.zip,,0.0,0.1496185148688956,0.08437105384520954,0.0,0.7659606637005186
37MDP,20200614,S2B_MSIL2A_20200614T072619_N0500_R049_T37MDP_20230615T025701.zip,,0.0,0.12552921191369637,0.09882439009824122,0.0,0.7755884685186845
37MDP,20201206,S2A_MSIL2A_20201206T073301_N0500_R049_T37MDP_20230226T094744.zip,,0.0,0.1363212132673747,0.10359600664894941,0.0,0.760058327610061
37MDM,20200614,S2B_MSIL2A_20200614T072619_N0500_R049_T37MDM_20230615T025701.zip,,0.0,0.06126505884187511,0.048896088599573326,0.0,0.8895730272958616
37MDM,20200619,S2A_MSIL2A_20200619T072621_N0500_R049_T37MDM_20230429T155300.zip,,0.0,0.1161862435758342,0.12218526149548276,0.0,0.7614569958294763
37MDM,20200729,S2A_MSIL2A_20200729T072621_N0500_R049_T37MDM_20230324T161127.zip,,0.8555016074930076,0.01337560260251293,0.01209475084687841,0.0,0.1190065062823282
37MDN,20200101,S2A_MSIL2A_20200101T073311_N0500_R049_T37MDN_20230426T025126.zip,,0.07534464052873083,0.06141940471332212,0.04146897322835691,0.0,0.8217497951234402
37MDN,20200530,S2A_MSIL2A_20200530T072621_N0500_R049_T37MDN_20230509T080749.zip,,0.0,0.08955673670624849,0.0699481421760379,0.0,0.8404284657316996
37MDN,20200614,S2B_MSIL2A_20200614T072619_N0500_R049_T37MDN_20230615T025701.zip,,0.0,0.0637597420048374,0.07077056811357627,0.0,0.8653674672612234
37MDN,20200724,S2B_MSIL2A_20200724T072619_N0500_R049_T37MDN_20230506T053531.zip,,0.0,0.17497334116343344,0.04639855209504945,0.0,0.7784861032312435
37MDP,20200101,S2A_MSIL2A_20200101T073311_N0500_R049_T37MDP_20230426T025126.zip,,0.9630198307238529,0.004705127056645466,0.002527164807017893,0.0,0.02974522314126363
37MDR,20200121,S2A_MSIL2A_20200121T073221_N0500_R049_T37MDR_20230602T034910.zip,,0.0,0.05602516249116626,0.040224982664291094,0.0,0.9036847920212607
37MDR,20200220,S2A_MSIL2A_20200220T072931_N0500_R049_T37MDR_20230613T022355.zip,,0.9317260725744109,0.001020335035384753,0.0011068310987687499,0.0,0.0661464626859234
37MDR,20200530,S2A_MSIL2A_20200530T072621_N0500_R049_T37MDR_20230509T080749.zip,,0.0,0.06107872900222627,0.06610717947186638,0.0,0.8727787565402901
37MDR,20200629,S2A_MSIL2A_20200629T072621_N0500_R049_T37MDR_20230505T174251.zip,,0.0,0.018547018755744007,0.02552615950179329,0.0,0.955689330825047
37MEM,20190610,S2B_MSIL2A_20190610T072629_N0500_R049_T37MEM_20221222T145126.zip,,0.3003286319554348,0.0014551046612320464,0.001870796712685094,0.0,0.6961809018550038
37MEM,20200306,S2B_MSIL2A_20200306T072749_N0500_R049_T37MEM_20230626T222634.zip,,0.2922610409388157,0.023192358353157423,0.010156469288423065,0.0,0.6742856194903135
37MEM,20200530,S2A_MSIL2A_20200530T072621_N0500_R049_T37MEM_20230509T080749.zip,,0.3102469135802469,0.10187733285556451,0.0384522280947973,0.0,0.5493042823348296
37MEM,20200614,S2B_MSIL2A_20200614T072619_N0500_R049_T37MEM_20230615T025701.zip,,0.2994805591222325,0.08382390901158257,0.03744629248078142,0.0,0.5790544490562407
37MDQ,20200210,S2A_MSIL2A_20200210T073031_N0500_R049_T37MDQ_20230608T121041.zip,,0.0,0.2050031353578787,0.04772392925040063,0.0,0.7471258555877386
37MDQ,20200220,S2A_MSIL2A_20200220T072931_N0500_R049_T37MDQ_20230427T234416.zip,,0.0,0.1859151429490944,0.09010298572333868,0.0,0.7238039024422613
37MDQ,20200530,S2A_MSIL2A_20200530T072621_N0500_R049_T37MDQ_20230509T080749.zip,,0.0,0.18062378691510644,0.10311710976406847,0.0,0.7161278496089927
37MDQ,20200629,S2A_MSIL2A_20200629T072621_N0500_R049_T37MDQ_20230505T174251.zip,,0.0,0.13181737950438122,0.09020175779111549,0.0,0.7770728033417275
37MEM,20200619,S2A_MSIL2A_20200619T072621_N0500_R049_T37MEM_20230429T155300.zip,,0.3062647436471677,0.07168466594337776,0.02854018400735233,0.0,0.5933052312367909
37MEM,20200808,S2A_MSIL2A_20200808T072621_N0500_R049_T37MEM_20230421T194016.zip,,0.3006718292241897,0.06775813617074927,0.0018684078685870318,0.0,0.6295258144465347
37MEM,20200810,S2B_MSIL2A_20200810T071619_N0500_R006_T37MEM_20230420T143820.zip,,0.4946829307135676,0.0045513452178327215,0.0010352984893878918,0.0,0.4997161920497941
37MEM,20200815,S2A_MSIL2A_20200815T071621_N0500_R006_T37MEM_20230419T151922.zip,,0.48268748278871004,0.005943079153685621,0.0010211644951410247,0.0,0.5103321488648014
37MEN,20200629,S2A_MSIL2A_20200629T072621_N0500_R049_T37MEN_20230505T174251.zip,,0.09838852558551564,0.14431020467748945,0.06508077279106572,0.0,0.692177365038603
37MEN,20200803,S2B_MSIL2A_20200803T072619_N0500_R049_T37MEN_20230420T013858.zip,,0.09247052929485967,0.1736124299521236,0.04513813822780946,0.0,0.6887208403422683
37MEN,20201009,S2B_MSIL2A_20201009T071819_N0500_R006_T37MEN_20230308T153237.zip,,0.6939689649337594,0.0009856304391823517,0.0,0.0,0.3050454046270583
37MEN,20201019,S2B_MSIL2A_20201019T071929_N0500_R006_T37MEN_20230308T015138.zip,,0.6948345227786238,0.0002786984781072392,0.0,0.0,0.3048867787432689
37MEM,20201123,S2A_MSIL2A_20201123T072231_N0500_R006_T37MEM_20230304T023043.zip,,0.4818832054306389,0.015521547705548422,0.002134399023228191,0.0,0.500455771546876
37MEN,20190725,S2A_MSIL2A_20190725T072621_N0500_R049_T37MEN_20230710T170658.zip,,0.10194259474918796,0.010313469431090143,0.006300045454394644,0.0,0.8813446206216967
37MEN,20200101,S2A_MSIL2A_20200101T073311_N0500_R049_T37MEN_20230426T025126.zip,,0.3674260536627284,0.053468867057508106,0.02568465267202166,0.0,0.5533940166091021
37MEN,20200321,S2A_MSIL2A_20200321T072611_N0500_R049_T37MEN_20230408T192034.zip,,0.09161266883653339,0.13652672021658854,0.05578315931267647,0.0,0.71605343047966
37MEN,20201206,S2A_MSIL2A_20201206T073301_N0500_R049_T37MEN_20230226T094744.zip,,0.09434660137159465,0.10153124906685777,0.04503641328330032,0.0,0.7590641703245842
37MEP,20200331,S2A_MSIL2A_20200331T072611_N0500_R049_T37MEP_20230614T213752.zip,,3.317839025086181e-08,0.09769615893776065,0.017192842757655084,0.0,0.8850691271760877
37MEP,20200629,S2A_MSIL2A_20200629T072621_N0500_R049_T37MEP_20230505T174251.zip,,0.00013277991778394896,0.08681577035245404,0.026429407997982754,0.0,0.8865659702522553
37MEP,20200828,S2A_MSIL2A_20200828T072621_N0500_R049_T37MEP_20230318T033342.zip,,0.00026267331561607293,0.1359495821181748,0.01898835770286097,0.0,0.8447508468784112
37MEP,20201221,S2B_MSIL2A_20201221T073229_N0500_R049_T37MEP_20230302T030921.zip,,1.6622373515681768e-05,0.07256336243078158,0.004613123380479826,0.0,0.9227276949976941
37MEQ,20200121,S2A_MSIL2A_20200121T073221_N0500_R049_T37MEQ_20230602T034910.zip,,0.0,0.11804436614344345,0.005884021619039087,0.0,0.8760321963098995
37MEQ,20200828,S2A_MSIL2A_20200828T072621_N0500_R049_T37MEQ_20230318T033342.zip,,0.0,0.14672705133692324,0.030376043875103266,0.0,0.8228300171532278
37MEQ,20200912,S2B_MSIL2A_20200912T072619_N0500_R049_T37MEQ_20230421T033815.zip,,0.0,0.1252763925799848,0.02090630090809254,0.0,0.8537199279365364
37MEQ,20201206,S2A_MSIL2A_20201206T073301_N0500_R049_T37MEQ_20230226T094744.zip,,0.0,0.08688186170583376,0.021292663262563828,2.3224873175603266e-07,0.891771991466518
37MER,20200210,S2A_MSIL2A_20200210T073031_N0500_R049_T37MER_20230608T121041.zip,,0.0,0.13147995527552994,0.06222112733534394,0.0,0.8062316316136974
37MER,20200220,S2A_MSIL2A_20200220T072931_N0500_R049_T37MER_20230613T022355.zip,,0.7379432052315685,0.019067786769121537,0.016822903706357976,0.0,0.22615124037411952
37MER,20200530,S2A_MSIL2A_20200530T072621_N0500_R049_T37MER_20230509T080749.zip,,0.0,0.14458644795471814,0.04604526859565827,0.0,0.8093222318439554
44RLT,20201202,S2B_MSIL2A_20201202T052159_N0500_R062_T44RLT_20230225T132922.zip,,0.0,0.0,0.0,1.0948868782784398e-06,0.9437317394434657
44RMS,20190318,S2A_MSIL2A_20190318T051651_N0500_R062_T44RMS_20221110T162613.zip,,0.11554062527994267,5.07297586935677e-05,2.309215961459982e-05,0.0,0.8783993085623472
44RMS,20200317,S2B_MSIL2A_20200317T051649_N0500_R062_T44RMS_20230408T170737.zip,,0.6481083009014569,4.313190732612035e-07,1.5925627320413669e-06,0.0,0.35171688216031133
44RMS,20200411,S2A_MSIL2A_20200411T051651_N0500_R062_T44RMS_20230510T052147.zip,,0.12216771012704006,2.654271220068945e-07,0.0,0.0,0.8765995467831892
44RLS,20201127,S2A_MSIL2A_20201127T052151_N0500_R062_T44RLS_20230406T104630.zip,,0.0,0.0,0.0,0.0,1.0
44RLT,20200521,S2A_MSIL2A_20200521T051701_N0500_R062_T44RLT_20230502T074303.zip,,0.0,6.662220762373052e-05,2.2859910882843788e-05,0.0,0.9993048131890737
44RLT,20201018,S2A_MSIL2A_20201018T051831_N0500_R062_T44RLT_20230502T212048.zip,,0.0,0.0,0.0,0.0,0.9950733408316496
44RLT,20201028,S2A_MSIL2A_20201028T051931_N0500_R062_T44RLT_20230419T232118.zip,,0.0,0.0,0.0,0.0,0.982166515704991
37MER,20200629,S2A_MSIL2A_20200629T072621_N0500_R049_T37MER_20230505T174251.zip,,0.0,0.09308748146157445,0.026432128625983323,0.0,0.8803661567148086
44RLS,20200406,S2B_MSIL2A_20200406T051649_N0500_R062_T44RLS_20230411T014310.zip,,0.0,0.0,0.0,0.0,0.9997731261674646
44RLS,20200411,S2A_MSIL2A_20200411T051651_N0500_R062_T44RLS_20230510T052147.zip,,0.0,3.317839025086181e-07,0.0,0.0,0.9998942272918803
44RLS,20201023,S2B_MSIL2A_20201023T051859_N0500_R062_T44RLS_20230503T080532.zip,,0.0,0.0,0.0,0.0,0.9999042803441263
44RMS,20200413,S2B_MSIL2A_20200413T050649_N0500_R019_T44RMS_20230601T101452.zip,,0.38479182219037095,1.3271356100344723e-06,0.0,0.0,0.6147938792505665
44RMS,20201010,S2B_MSIL2A_20201010T050729_N0500_R019_T44RMS_20230415T004153.zip,,0.3772425771646411,1.725276293044814e-06,0.0,0.0,0.6222693023579882
44RMS,20201023,S2B_MSIL2A_20201023T051859_N0500_R062_T44RMS_20230503T080532.zip,,0.12733856224763687,3.317839025086181e-08,1.3603140002853342e-05,0.0,0.871770664330908
44RMS,20201028,S2A_MSIL2A_20201028T051931_N0500_R062_T44RMS_20230419T232118.zip,,0.13198167889290346,5.972110245155126e-07,2.418704649287826e-05,0.0,0.866739460054877
44RMS,20201030,S2B_MSIL2A_20201030T050939_N0500_R019_T44RMS_20230414T214638.zip,,0.37869857764240994,3.317839025086181e-07,0.0,0.0,0.6203997332457424
44RMS,20201117,S2A_MSIL2A_20201117T052111_N0500_R062_T44RMS_20230303T113134.zip,,0.13117932588146688,8.958165367732688e-07,0.0,0.0,0.8680426408671504
44RMT,20201013,S2B_MSIL2A_20201013T051749_N0500_R062_T44RMT_20230412T180003.zip,,0.0013102809877870345,0.0022116051373419466,0.0028251067514706322,0.00046900972458618255,0.9825277951964326
44RMT,20201018,S2A_MSIL2A_20201018T051831_N0500_R062_T44RMT_20230502T212048.zip,,0.0017642609015895768,9.807532158154751e-05,0.00019240148506474762,0.000405506285646033,0.9834180045852535
44RMT,20201109,S2B_MSIL2A_20201109T051029_N0500_R019_T44RMT_20230410T195928.zip,,0.5883321555004795,7.33242424544046e-06,0.0,0.002678690515293579,0.3780106568989486
44RMT,20201114,S2A_MSIL2A_20201114T051051_N0500_R019_T44RMT_20230409T120717.zip,,0.576286608206343,1.227600439281887e-06,0.0,0.0016850972624510203,0.390866553196572
44RMT,20201117,S2A_MSIL2A_20201117T052111_N0500_R062_T44RMT_20230303T113134.zip,,0.303205397460526,0.0015788932352580117,0.003800053748992206,0.0,0.6650595717996954
44RMT,20201122,S2B_MSIL2A_20201122T052119_N0500_R062_T44RMT_20230304T132456.zip,,0.0012260410549400965,0.00044535353233731806,3.108815166505752e-05,0.0036014810833407984,0.9139210885166273
44RMT,20201129,S2B_MSIL2A_20201129T051149_N0500_R019_T44RMT_20230412T221944.zip,,0.5874650050928829,0.001056167696855684,0.0,0.0039787193804930975,0.35327646557244335
44RMU,20200516,S2B_MSIL2A_20200516T051649_N0500_R062_T44RMU_20230428T210934.zip,,0.0,0.022564689566391617,0.003163858115931931,0.5025113718932585,0.4619987989422729
44RMU,20200928,S2A_MSIL2A_20200928T051701_N0500_R062_T44RMU_20230427T063031.zip,,3.317839025086181e-08,0.0234821052352182,0.01005736543674374,0.12782485791354375,0.7804145308077942
44RMU,20201013,S2B_MSIL2A_20201013T051749_N0500_R062_T44RMU_20230412T180003.zip,,0.0,0.004557881360712141,0.001357228409992004,0.06880282414457815,0.832929784572712
44RMU,20201207,S2A_MSIL2A_20201207T052211_N0500_R062_T44RMU_20230301T181152.zip,,1.9907034150517086e-07,0.021178496421710612,0.0012886818557337235,0.3547176684881603,0.45116874197497686
44RNS,20200309,S2A_MSIL2A_20200309T050651_N0500_R019_T44RNS_20230620T173413.zip,,0.0,0.0019908693070029627,0.00021151223784924403,0.0007868587031894386,0.9871375343811069
44RNS,20200413,S2B_MSIL2A_20200413T050649_N0500_R019_T44RNS_20230601T101452.zip,,0.0,0.0003183134760667682,0.00014362925139598076,2.6476355420187722e-05,0.9955610963467274
44RNS,20201025,S2A_MSIL2A_20201025T050911_N0500_R019_T44RNS_20230413T023403.zip,,0.0,3.5500877568422135e-06,0.0,0.0,0.9932353575469225
44RNS,20201030,S2B_MSIL2A_20201030T050939_N0500_R019_T44RNS_20230414T214638.zip,,0.0,9.289949270241306e-07,0.0,0.0,0.9916571942362501
44RNT,20200213,S2B_MSIL2A_20200213T050919_N0500_R019_T44RNT_20230701T122730.zip,,0.0,0.00016380171266850476,0.0,0.1892221658189588,0.6816794901144986
44RNT,20201005,S2A_MSIL2A_20201005T050701_N0500_R019_T44RNT_20230416T170447.zip,,0.0,0.0093436319056672,0.002331744088440317,0.005985116174133463,0.9699282019634972
44RNT,20201015,S2A_MSIL2A_20201015T050801_N0500_R019_T44RNT_20230412T165401.zip,,0.0,0.006192414756420848,0.00450894323509212,0.004844973971552848,0.9593126101107826
44RNT,20201114,S2A_MSIL2A_20201114T051051_N0500_R019_T44RNT_20230409T120717.zip,,0.0,0.0,0.0,0.014309972428757702,0.8879280758856142
44RNU,20200602,S2B_MSIL2A_20200602T050659_N0500_R019_T44RNU_20230617T195149.zip,,0.0,0.1491392530217219,0.006464444378087664,0.33231283240599735,0.5102697734911298
44RNU,20200905,S2A_MSIL2A_20200905T050701_N0500_R019_T44RNU_20230310T031624.zip,,0.2534978317921971,0.22527655847193606,0.027558966294073343,0.03582722021492961,0.4462816646261957
44RNU,20200930,S2B_MSIL2A_20200930T050659_N0500_R019_T44RNU_20230503T003341.zip,,0.0,0.19711955169359094,0.007196591915753432,0.03086005023208284,0.7246833952110312
44RPR,20200405,S2A_MSIL2A_20200405T045651_N0500_R119_T44RPR_20230424T020522.zip,,0.6165908208665531,6.857973264853136e-05,0.00027315768693534525,0.0,0.3828370177935707
44RPR,20201020,S2B_MSIL2A_20201020T050839_N0500_R019_T44RPR_20230412T162259.zip,,0.0017697685143712198,0.000607927644566541,0.00110606799579298,0.0,0.9956684947959695
44RPR,20201109,S2B_MSIL2A_20201109T051029_N0500_R019_T44RPR_20230410T195928.zip,,0.0014202341730783906,0.0,0.0,0.0,0.997246923533764
44RPR,20201114,S2A_MSIL2A_20201114T051051_N0500_R019_T44RPR_20230409T120717.zip,,0.00231223519497281,2.587914439567221e-06,0.0,0.0,0.9956994170556833
44RPR,20201129,S2B_MSIL2A_20201129T051149_N0500_R019_T44RPR_20230412T221944.zip,,0.001412669500101194,9.953517075258543e-08,0.0,0.0,0.9931136592114824
44RPS,20200213,S2B_MSIL2A_20200213T050919_N0500_R019_T44RPS_20230701T122730.zip,,0.0,3.317839025086181e-08,0.0,0.08903503969794394,0.8333962727396392
44RPS,20200329,S2A_MSIL2A_20200329T050651_N0500_R019_T44RPS_20230614T202606.zip,,0.0,0.00014435917598149974,0.0,0.09577987465204163,0.8804306223270659
44RPS,20201015,S2A_MSIL2A_20201015T050801_N0500_R019_T44RPS_20230412T165401.zip,,0.0,0.017228045029711248,0.011479258529334674,0.0032646872439043005,0.9539995885879609
44RPT,20201209,S2B_MSIL2A_20201209T051209_N0500_R019_T44RPT_20230325T111636.zip,,0.0,0.0004440263967272836,0.0006020550694921384,0.09965252271890272,0.7240847906941251
44RPU,20200612,S2B_MSIL2A_20200612T050659_N0500_R019_T44RPU_20230616T222108.zip,,0.0,0.2811371229690678,0.030847342908616758,0.19244206223602442,0.4937614341027402
44RPU,20200831,S2B_MSIL2A_20200831T050659_N0500_R019_T44RPU_20230318T194341.zip,,0.0,0.002323283598926347,0.00015580572061804705,0.0576186873965249,0.9274772479188854
44RPU,20200905,S2A_MSIL2A_20200905T050701_N0500_R019_T44RPU_20230419T143422.zip,,0.3755720783939005,0.059776178579367685,0.0025593146671709782,0.008168851463664686,0.5490155639828667
44RPS,20201109,S2B_MSIL2A_20201109T051029_N0500_R019_T44RPS_20230410T195928.zip,,0.0,0.00017498283018304518,3.251482244584457e-06,0.015256618259395291,0.9371135132265652
44RPT,20200413,S2B_MSIL2A_20200413T050649_N0500_R019_T44RPT_20230601T101452.zip,,0.0,0.0018610754443415915,0.0001397805581268808,0.5321372523647898,0.4263885653995839
44RPT,20200602,S2B_MSIL2A_20200602T050659_N0500_R019_T44RPT_20230617T195149.zip,,0.0,0.08186333157487866,0.004719294229282584,0.3028486302301585,0.5991505668527974
44RPT,20201129,S2B_MSIL2A_20201129T051149_N0500_R019_T44RPT_20230412T221944.zip,,0.0,0.011032080185533559,0.0013222583866675957,0.1729888089289684,0.6388960554211831
44RQR,20200210,S2B_MSIL2A_20200210T045939_N0500_R119_T44RQR_20230616T122206.zip,,0.0,4.644974635120653e-07,0.0,0.0,0.9816670482181545
44RQR,20200331,S2B_MSIL2A_20200331T045659_N0500_R119_T44RQR_20230615T094800.zip,,0.0,0.0002180483807286638,0.00036015142617310496,0.0,0.9971619204979413
44RQR,20201111,S2A_MSIL2A_20201111T050041_N0500_R119_T44RQR_20230404T042138.zip,,0.0,1.2076934051313699e-05,0.0,0.0,0.9919781288051467
44RQR,20201201,S2A_MSIL2A_20201201T050151_N0500_R119_T44RQR_20230302T202015.zip,,0.0,0.0005500977103592888,8.205015909038125e-05,0.0,0.9736020782943653
45RTN,20200818,S2B_MSIL2A_20200818T045659_N0500_R119_T45RTN_20230324T020339.zip,,0.0,0.09178934376461922,0.009902289640711211,0.025907710989678204,0.8437635575197162
45RTN,20200912,S2A_MSIL2A_20200912T045701_N0500_R119_T45RTN_20230504T102328.zip,,0.0,0.08298512612765054,0.0028091811241502183,0.032701915388469185,0.8600222626998584
45RTN,20201002,S2A_MSIL2A_20201002T045701_N0500_R119_T45RTN_20230412T042337.zip,,0.0,0.07571856098685804,0.016905152935789862,0.02640890375280772,0.846014545406286
45RTN,20201101,S2A_MSIL2A_20201101T045941_N0500_R119_T45RTN_20230410T143100.zip,,0.0,0.007411786954920521,0.0007981061774844808,0.029009226910328766,0.9528356574795704
45RTL,20200210,S2B_MSIL2A_20200210T045939_N0500_R119_T45RTL_20230616T122206.zip,,3.317839025086181e-08,2.0238818053025705e-06,0.0,0.0,0.9678164306024201
45RTL,20200405,S2A_MSIL2A_20200405T045651_N0500_R119_T45RTL_20230424T020522.zip,,0.0,0.00015218927608070311,0.00013954830939512475,0.0,0.9911981048503489
45RTL,20200410,S2B_MSIL2A_20200410T045659_N0500_R119_T45RTL_20230429T173250.zip,,0.0,0.0003344049953384362,0.0,0.0,0.9926024465744971
45RTL,20201111,S2A_MSIL2A_20201111T050041_N0500_R119_T45RTL_20230404T042138.zip,,0.0,0.0016080570402885192,5.7863112597502995e-05,0.0,0.9845942780548174
45RTK,20200210,S2B_MSIL2A_20200210T045939_N0500_R119_T45RTK_20230616T122206.zip,,0.0,3.749158098347384e-06,0.0,0.0,0.9999962508419017
45RTK,20200331,S2B_MSIL2A_20200331T045659_N0500_R119_T45RTK_20230615T094800.zip,,0.0,2.090238585804294e-06,0.0,0.0,0.9997662250622924
45RTK,20200405,S2A_MSIL2A_20200405T045651_N0500_R119_T45RTK_20230424T020522.zip,,0.0,4.313190732612035e-07,0.0,0.0,0.9997912415685416
45RTK,20201027,S2B_MSIL2A_20201027T045909_N0500_R119_T45RTK_20230413T035009.zip,,0.0,6.227583850086761e-05,4.379547513113759e-05,0.0,0.9996708371903212
45RTM,20201022,S2A_MSIL2A_20201022T045851_N0500_R119_T45RTM_20230412T134656.zip,,0.0,0.01566972239640877,0.00445967332556959,0.10838607038463707,0.7898054750979592
45RTM,20201101,S2A_MSIL2A_20201101T045941_N0500_R119_T45RTM_20230410T143100.zip,,0.0,0.1409140978298015,0.014643747034681371,0.06847313048065534,0.6874312294916075
45RTM,20201201,S2A_MSIL2A_20201201T050151_N0500_R119_T45RTM_20230302T202015.zip,,3.317839025086181e-08,0.018941542994217006,0.0044970321929920605,0.1120307497320845,0.7326975026625658
45RTM,20201221,S2A_MSIL2A_20201221T050221_N0500_R119_T45RTM_20230327T205443.zip,,3.317839025086181e-08,0.07014094180178566,0.004124272978523628,0.08450526043377428,0.6811789609191741
45RUK,20190319,S2A_MSIL2A_20190319T044701_N0500_R076_T45RUK_20221122T122108.zip,,0.030597343738076516,1.3271356100344724e-07,0.0,0.0,0.9689053785488436
45RUK,20200402,S2A_MSIL2A_20200402T044701_N0500_R076_T45RUK_20230531T182727.zip,,0.028317391116817796,0.0,0.0,0.0,0.971488813905727
45RUK,20200405,S2A_MSIL2A_20200405T045651_N0500_R119_T45RUK_20230424T020522.zip,,0.5365336213217607,2.3224873175603266e-07,0.0,0.0,0.4633311435595768
45RUK,20200412,S2A_MSIL2A_20200412T044701_N0500_R076_T45RUK_20230406T053448.zip,,0.027564805690757494,0.00013689403817505582,0.00010700030855902933,0.0,0.9721245450413237
45RUK,20201027,S2B_MSIL2A_20201027T045909_N0500_R119_T45RUK_20230413T035009.zip,,0.5458277510691736,0.0,1.5162524344643847e-05,0.0,0.45408571968905215
45RUK,20201029,S2A_MSIL2A_20201029T044921_N0500_R076_T45RUK_20230308T081011.zip,,0.023200122096476122,1.3271356100344724e-07,0.0,0.0,0.9763345178018653
45RUK,20201108,S2A_MSIL2A_20201108T045021_N0500_R076_T45RUK_20230409T045512.zip,,0.022738677044867137,2.654271220068945e-07,0.0,0.0,0.9771733670425778
45RUK,20201111,S2A_MSIL2A_20201111T050041_N0500_R119_T45RUK_20230404T042138.zip,,0.5510723255729079,4.976758537629271e-07,0.0,0.0,0.4489271767512384
45RUM,20200927,S2B_MSIL2A_20200927T045659_N0500_R119_T45RUM_20230315T151255.zip,,0.08806400775047196,0.23936546328645228,0.006857807372901882,0.07548448744363821,0.5479934041360182
45RUM,20200929,S2A_MSIL2A_20200929T044711_N0500_R076_T45RUM_20231109T230024.zip,,0.42520064631504206,0.06965620552022057,0.002395147992209714,0.05745359172663661,0.4313559344527722
45RUM,20201002,S2A_MSIL2A_20201002T045701_N0500_R119_T45RUM_20230412T042337.zip,,0.0923213592522918,0.3189530227172438,0.016131034734456755,0.054184159972926436,0.4727477015670154
45RUM,20201101,S2A_MSIL2A_20201101T045941_N0500_R119_T45RUM_20230410T143100.zip,,0.09428774290728963,0.010006071645415908,0.0038470675279776777,0.06340645850544624,0.7476188532884761
45RUK,20201113,S2B_MSIL2A_20201113T045039_N0500_R076_T45RUK_20231117T055131.zip,,0.02987491746875425,1.4266707807870579e-06,0.0,0.0,0.9700292633402012
45RUL,20190324,S2B_MSIL2A_20190324T044659_N0500_R076_T45RUL_20221111T111130.zip,,0.21923467407208336,0.0006528511849662078,0.00047707207341714193,0.010718610754443416,0.756374033264654
45RUL,20200128,S2B_MSIL2A_20200128T045039_N0500_R076_T45RUL_20230630T200452.zip,,0.2224685385914446,0.0010051061542596077,0.00028968052528027447,0.0166909532483303,0.706710495320188
45RUL,20201029,S2A_MSIL2A_20201029T044921_N0500_R076_T45RUL_20230308T081011.zip,,0.2034378784410138,1.227600439281887e-06,0.0,4.5753000155938434e-05,0.7898591245549949
45RUM,20201221,S2A_MSIL2A_20201221T050221_N0500_R119_T45RUM_20230327T205443.zip,,0.08834788205745833,0.01874343482602911,0.0008828437861851819,0.07198824821417314,0.7139592436654159
45RVK,20200407,S2B_MSIL2A_20200407T044659_N0500_R076_T45RVK_20230411T051939.zip,,0.0,4.273376664311001e-05,5.580605240194956e-05,0.0,0.9981197806244837
45RVK,20201108,S2A_MSIL2A_20201108T045021_N0500_R076_T45RVK_20230409T045512.zip,,0.0,6.303894147663744e-07,0.0,0.0,0.9979434374803003
45RVK,20201113,S2B_MSIL2A_20201113T045039_N0500_R076_T45RVK_20231117T055131.zip,,0.0,1.1944220490310251e-06,0.0,0.0,0.9971108589553452
45RUL,20201226,S2B_MSIL2A_20201226T050219_N0500_R119_T45RUL_20230402T190909.zip,,0.3078239289186167,0.00027554653103340735,0.00022070265194873274,0.0,0.6362552878059462
45RUM,20191222,S2B_MSIL2A_20191222T050219_N0500_R119_T45RUM_20230705T062454.zip,,0.09493896835113354,0.024294577655681302,0.007764904562360443,0.40503511932608055,0.3574436382095614
45RUM,20200212,S2A_MSIL2A_20200212T044921_N0500_R076_T45RUM_20230413T041200.zip,,0.8443966675624832,0.0017936569553518402,0.0012357955016738499,0.07635731135596763,0.06291475476192845
45RUM,20200326,S2A_MSIL2A_20200326T045651_N0500_R119_T45RUM_20230602T060004.zip,,0.08522718902724277,0.008049376080371333,0.0016350974283429716,0.47563976231001226,0.3976947986237604
45RUL,20201108,S2A_MSIL2A_20201108T045021_N0500_R076_T45RUL_20230409T045512.zip,,0.20204448558564836,9.671500758126217e-05,9.143964353137515e-05,0.00031068244630907,0.7846964343183997
45RUL,20201111,S2A_MSIL2A_20201111T050041_N0500_R119_T45RUL_20230404T042138.zip,,0.3199952223118039,9.953517075258543e-08,3.616444537343937e-06,0.0,0.6717844001844718
45RUL,20201118,S2A_MSIL2A_20201118T045101_N0500_R076_T45RUL_20230404T083228.zip,,0.20391644354199223,0.0007344700249833279,7.607804884522612e-05,0.00021844652141167416,0.7745041323685058
45RUL,20201218,S2A_MSIL2A_20201218T045211_N0500_R076_T45RUL_20230307T024740.zip,,0.21298200735896697,0.0016530801158589387,0.0012733534394378254,3.487048815365576e-05,0.7167342842259979
45RVK,20201128,S2A_MSIL2A_20201128T045131_N0500_R076_T45RVK_20230406T133246.zip,,0.0,0.0002186455917531793,0.0,0.0,0.991521892760807
45RVL,20200212,S2A_MSIL2A_20200212T044921_N0500_R076_T45RVL_20230414T005824.zip,,0.8231361209816822,0.007409331754041957,0.0007279338821039081,0.10288970507728906,0.04376412155235052
