point_x,point_y,avg_year,agbref,nico_mean,nico_median,nico_p90,cci_mean,cci_median,cci_p90,nico_cov,cci_cov,common_cov,nico_mean_common,cci_mean_common
15.6500,63.9500,2017,49.5248,35.6532,29.7805,75.2622,73.4652,83.0000,109.0000,1.0000,1.0000,1.0000,35.5130,73.4842
-140.9500,64.0500,2018,10.2329,23.0319,19.5815,43.0233,26.6868,23.0000,62.0000,1.0000,1.0000,1.0000,23.0299,26.5742
15.6500,64.0500,2017,37.2387,41.8338,36.7120,87.0611,67.1383,76.0000,109.0000,1.0000,1.0000,1.0000,41.7882,67.3979
19.9500,64.0500,2017,53.3204,41.0739,32.4620,92.9157,58.5948,65.0000,105.0000,1.0000,1.0000,1.0000,41.0814,58.9617
20.2500,64.0500,2017,37.7575,28.7710,23.6046,61.4174,66.4093,74.0000,107.0000,1.0000,1.0000,1.0000,28.8444,66.2148
-141.2500,64.1500,2018,20.0301,31.7059,24.6172,64.9218,59.7617,60.0000,100.0000,1.0000,1.0000,1.0000,31.6706,59.8438
-140.8500,64.1500,2019,71.1180,20.0072,15.6703,40.2342,29.3474,23.0000,71.0000,1.0000,1.0000,1.0000,20.0261,29.2591
-140.3500,64.1500,2019,55.4056,21.4414,17.7701,39.6303,49.7547,48.0000,94.0000,1.0000,1.0000,1.0000,21.5637,49.7789
16.1500,64.1500,2017,57.6371,42.1646,36.0410,88.4352,74.8828,85.0000,118.0000,1.0000,1.0000,1.0000,41.8299,74.6271
-143.5500,64.2500,2018,6.2290,12.0945,10.0994,21.2817,15.4079,8.0000,45.0000,1.0000,1.0000,1.0000,12.2794,15.6398
16.4500,64.2500,2017,73.5244,41.6058,35.4029,88.3202,66.3130,75.0000,104.0000,1.0000,1.0000,1.0000,40.8379,65.5106
17.7500,64.2500,2017,47.6823,28.0065,24.5334,56.1297,52.8402,57.0000,90.0000,1.0000,1.0000,1.0000,27.8287,52.7992
18.5500,64.2500,2017,35.2904,28.0613,22.6459,61.0753,58.4077,60.0000,97.0000,1.0000,1.0000,1.0000,27.9494,58.1527
19.2500,64.2500,2017,57.5151,44.5428,39.5573,92.0559,71.2304,84.0000,111.0000,1.0000,1.0000,1.0000,44.0152,70.8744
18.3500,64.3500,2017,64.8524,27.1520,19.2771,65.0641,55.5703,62.0000,92.0000,1.0000,1.0000,1.0000,26.9126,55.5144
19.7500,64.3500,2017,47.8545,32.7820,26.2923,76.0965,54.6765,58.0000,107.0000,1.0000,1.0000,1.0000,32.9477,54.9725
15.6500,64.4500,2017,23.1611,24.5466,18.4335,56.7547,52.7189,55.0000,97.0000,1.0000,1.0000,1.0000,24.4228,52.3515
-141.2500,64.5500,2018,17.6949,15.7276,11.0757,34.3384,23.4364,16.0000,62.0000,1.0000,1.0000,1.0000,15.6914,23.3711
-139.9500,64.5500,2019,51.2363,66.9148,64.6648,111.2255,64.4201,66.0000,133.0000,1.0000,1.0000,1.0000,66.7420,63.9751
20.5500,64.5500,2017,85.3705,39.2656,32.4968,85.8169,69.0795,78.0000,109.0000,1.0000,1.0000,1.0000,39.3138,69.2057
21.1500,64.5500,2017,66.6503,44.2405,39.4117,86.0794,91.1265,101.0000,111.0000,1.0000,1.0000,1.0000,44.2510,91.0032
-144.4500,64.6500,2019,46.4116,35.1659,32.9254,60.4547,34.2780,32.0000,82.0000,1.0000,1.0000,1.0000,34.7283,33.3846
-144.2500,64.6500,2018,6.9632,38.9087,32.7668,72.6409,18.8055,0.0000,71.0000,1.0000,1.0000,1.0000,38.6167,18.8084
-143.8500,64.6500,2018,60.3440,12.6496,10.1249,24.5974,21.4963,18.0000,53.0000,1.0000,1.0000,1.0000,13.2873,21.8715
-144.0500,64.7500,2018,10.4394,33.3598,28.2653,67.6382,9.0226,0.0000,39.0000,1.0000,1.0000,1.0000,33.8886,8.8997
-142.3500,64.7500,2018,55.9247,17.9887,14.2356,34.6351,25.6089,21.0000,63.0000,1.0000,1.0000,1.0000,17.8638,25.4145
-138.8500,64.7500,2019,1.3967,28.2849,26.5761,56.4218,1.9624,0.0000,3.0000,1.0000,1.0000,1.0000,28.1396,1.8957
15.1500,64.7500,2017,79.5733,35.3941,27.9989,77.9414,57.4860,64.0000,99.0000,1.0000,1.0000,1.0000,35.3881,57.5339
17.9500,64.7500,2017,29.2833,20.2582,14.5194,47.0415,40.3445,36.0000,80.0000,1.0000,1.0000,1.0000,20.6645,41.2494
20.1500,64.9500,2017,45.3477,28.0623,22.5357,61.5112,61.2702,68.0000,96.0000,1.0000,1.0000,1.0000,28.0777,61.1008
20.3500,64.9500,2017,46.6922,32.7276,26.2483,71.6159,68.9841,79.0000,102.0000,1.0000,1.0000,1.0000,32.7455,68.9872
-147.5500,65.0500,2019,271.5911,38.4621,36.8797,66.9675,81.3104,75.0000,153.0000,1.0000,1.0000,1.0000,38.4832,81.3479
-144.1500,65.0500,2018,15.5117,12.6590,11.4038,21.6963,6.9506,0.0000,24.0000,1.0000,1.0000,1.0000,13.0936,7.6112
17.0500,65.0500,2017,22.8039,20.3416,14.3109,47.9026,52.7028,56.0000,84.0000,1.0000,1.0000,1.0000,20.7153,52.3473
-148.0500,65.1500,2018,40.5423,31.3527,30.0305,60.1238,86.6370,86.0000,145.0000,1.0000,1.0000,1.0000,31.3952,86.6675
-147.6500,65.1500,2017,33.2398,35.6061,34.3352,59.8819,86.0486,78.0000,152.0000,1.0000,1.0000,1.0000,35.5585,86.1661
-147.5500,65.1500,2017,53.5918,35.3697,35.2291,60.1858,93.2457,93.0000,157.0000,1.0000,1.0000,1.0000,35.3689,93.3528
-147.4500,65.1500,2018,30.0881,25.4995,17.7381,56.8060,73.5075,69.0000,138.0000,1.0000,1.0000,1.0000,25.5281,73.6306
-147.3500,65.1500,2019,18.2359,23.7417,17.7474,52.4358,56.1414,42.0000,130.0000,1.0000,1.0000,1.0000,23.7493,56.2946
-147.6500,65.2500,2019,8.7516,11.4550,6.8469,29.9039,22.3382,8.0000,71.0000,1.0000,1.0000,1.0000,11.5857,22.3585
-147.5500,65.2500,2019,12.9867,16.7087,10.9455,41.4138,36.4049,21.0000,94.0000,1.0000,1.0000,1.0000,16.7558,36.3881
-147.4500,65.2500,2018,23.7812,20.0584,10.5587,54.9285,49.4228,29.0000,128.0000,1.0000,1.0000,1.0000,20.0437,49.4004
-147.3500,65.2500,2017,7.4687,15.9087,12.0837,33.7215,38.5415,28.0000,91.0000,1.0000,1.0000,1.0000,15.9497,38.2905
-146.6500,65.3500,2018,47.1556,13.0844,11.7336,23.8211,17.2762,10.0000,49.0000,1.0000,1.0000,1.0000,13.0825,17.3145
-146.5500,65.3500,2018,20.0971,13.6453,11.5671,25.1540,7.6505,0.0000,29.0000,1.0000,1.0000,1.0000,13.6761,7.6873
-145.9500,65.3500,2018,134.9466,12.9280,11.3201,22.8006,23.2413,19.0000,55.0000,1.0000,1.0000,1.0000,12.9676,23.2120
-145.4500,65.3500,2018,12.6652,14.8838,12.4959,28.4262,21.7820,16.0000,54.0000,1.0000,1.0000,1.0000,14.7936,21.5620
20.1500,65.3500,2017,26.5279,20.1334,14.8513,44.6272,49.2861,50.0000,85.0000,1.0000,1.0000,1.0000,20.0497,49.2962
20.4500,65.3500,2017,58.2883,14.9578,10.8816,34.5822,56.8450,60.0000,94.0000,1.0000,1.0000,1.0000,14.9716,56.8842
-145.9500,65.4500,2019,62.0206,18.8294,15.3969,32.8793,15.2503,5.0000,45.0000,1.0000,1.0000,1.0000,18.8945,15.0675
18.7500,65.4500,2017,26.0535,18.9072,15.6410,39.6215,50.6868,52.0000,86.0000,1.0000,1.0000,1.0000,19.0939,51.4132
20.7500,65.4500,2017,21.2382,27.1060,20.8013,62.3997,59.0127,65.0000,98.0000,1.0000,1.0000,1.0000,27.0634,59.0625
21.2500,65.4500,2017,50.1283,33.7502,26.3212,77.7612,61.6784,67.0000,108.0000,1.0000,1.0000,1.0000,33.7092,61.5916
-147.2500,65.5500,2019,49.0573,22.2942,18.7046,43.3279,24.8963,11.0000,70.0000,1.0000,1.0000,1.0000,22.3124,25.1224
-147.1500,65.5500,2019,12.1267,33.3331,29.1241,61.8121,26.2814,5.0000,80.0000,1.0000,1.0000,1.0000,33.3089,26.1561
18.6500,65.5500,2017,23.0369,13.9223,8.4020,33.5855,36.6111,32.0000,82.0000,1.0000,1.0000,1.0000,14.2994,36.6029
20.0500,65.5500,2017,24.8103,24.6161,19.8913,53.0254,53.1167,57.0000,93.0000,1.0000,1.0000,1.0000,24.5811,53.1105
21.5500,65.5500,2017,57.0362,43.5509,37.0946,91.7203,90.1334,104.0000,128.0000,1.0000,1.0000,1.0000,43.3508,90.0235
22.1500,65.6500,2017,45.3507,34.0043,27.8660,73.7583,68.0544,84.0000,110.0000,1.0000,1.0000,1.0000,33.9963,68.0936
-137.7500,65.7500,2019,97.4961,11.6184,9.3982,22.9942,15.8473,10.0000,35.0000,1.0000,1.0000,1.0000,11.6145,16.0765
17.6500,65.8500,2017,31.6449,14.5084,9.4626,36.3790,36.0931,29.0000,83.0000,1.0000,1.0000,1.0000,15.0093,37.0239
20.2500,65.8500,2017,47.5554,18.7063,15.0567,39.7746,58.3635,64.0000,90.0000,1.0000,1.0000,1.0000,18.7253,58.4100
19.6500,65.9500,2017,40.0603,25.7272,20.8249,55.0101,60.4389,68.0000,94.0000,1.0000,1.0000,1.0000,25.6085,60.7768
20.8500,65.9500,2017,36.0090,28.7685,24.9476,60.4505,76.2145,88.0000,102.0000,1.0000,1.0000,1.0000,28.7685,76.4213
21.6500,66.0500,2017,53.1382,35.8812,28.4149,78.2370,82.7159,96.0000,109.0000,1.0000,1.0000,1.0000,35.9009,82.6558
23.1500,66.2500,2017,38.5268,25.6276,20.0187,58.4245,65.2085,79.0000,96.0000,1.0000,1.0000,1.0000,25.4651,65.0492
19.3500,66.3500,2017,33.5378,14.1895,13.4138,28.1829,38.9618,43.0000,74.0000,1.0000,1.0000,1.0000,14.2308,39.0624
21.4500,66.4500,2017,45.4666,15.7417,9.9888,38.9883,52.6219,57.0000,87.0000,1.0000,1.0000,1.0000,15.8042,52.5464
22.6500,66.6500,2017,42.0391,22.2246,17.8910,50.4031,56.7732,66.0000,96.0000,1.0000,1.0000,1.0000,22.4943,57.1910
21.1500,66.7500,2017,70.8538,14.0667,10.8539,31.7961,38.1722,38.0000,72.0000,1.0000,1.0000,1.0000,14.0597,38.1021
22.4500,66.9500,2017,45.1280,15.7547,9.0125,39.9567,55.6360,60.0000,94.0000,1.0000,1.0000,1.0000,15.5043,55.3284
79.2500,66.9500,2017,50.9199,8.7103,8.7317,10.9948,0.4331,0.0000,0.0000,1.0000,1.0000,1.0000,8.7138,0.4363
-136.2500,67.0500,2019,1.6249,13.4452,5.8337,38.9622,1.7401,0.0000,0.0000,1.0000,1.0000,1.0000,13.3267,1.7203
78.9500,67.0500,2018,15.7207,6.5331,6.4991,8.8379,0.0156,0.0000,0.0000,1.0000,1.0000,1.0000,6.5766,0.0176
79.1500,67.0500,2017,42.4452,8.1205,8.1410,10.3800,0.5482,0.0000,0.0000,1.0000,1.0000,1.0000,8.1034,0.5442
79.2500,67.0500,2017,27.2528,8.2473,8.3450,10.6002,0.6288,0.0000,0.0000,1.0000,1.0000,1.0000,8.2406,0.6146
22.9500,67.5500,2017,38.0832,9.8796,7.7626,21.8668,34.6314,30.0000,73.0000,1.0000,1.0000,1.0000,9.8700,34.7542
23.3500,67.9500,2017,16.3858,10.9068,8.4648,24.8581,38.5486,37.0000,72.0000,1.0000,1.0000,1.0000,10.9212,38.1793
18.8500,68.2500,2017,8.7227,32.3223,23.3077,67.7161,0.4618,0.0000,0.0000,1.0000,1.0000,1.0000,32.2689,0.4189
22.8500,68.2500,2017,21.8927,11.2595,10.2560,24.0406,30.8738,30.0000,59.0000,1.0000,1.0000,1.0000,11.0138,30.4877
18.8500,68.3500,2017,63.4979,7.6701,6.6094,12.8383,7.8100,0.0000,25.0000,1.0000,1.0000,1.0000,7.6451,7.8241
18.1500,68.4500,2017,40.1982,16.8086,12.6340,33.8206,0.1688,0.0000,0.0000,1.0000,1.0000,1.0000,17.0996,0.1372
18.2500,68.4500,2017,47.7705,14.0875,8.5785,29.2420,0.1963,0.0000,0.0000,1.0000,1.0000,1.0000,14.1172,0.2218
22.0500,68.5500,2022,193.1549,5.0280,4.5888,9.3651,9.6938,10.0000,22.0000,1.0000,1.0000,1.0000,5.0493,9.5666
-139.0500,68.6500,2019,7.8772,9.4937,6.2173,20.3045,4.5244,0.0000,15.0000,1.0000,1.0000,1.0000,9.4438,4.4796
-140.7500,68.7500,2019,0.4576,21.6456,11.2138,57.3582,2.0343,0.0000,0.0000,1.0000,1.0000,1.0000,21.6307,2.0473
-137.4500,68.7500,2019,10.3226,3.1119,2.0554,6.6834,5.1706,0.0000,9.0000,1.0000,1.0000,1.0000,3.0551,5.0296
-137.3500,68.8500,2019,6.1067,2.9406,2.6261,5.4449,1.0652,0.0000,0.0000,1.0000,1.0000,1.0000,2.9222,0.9931
21.2500,68.8500,2022,156.3033,6.9395,5.5804,14.0981,8.6688,0.0000,28.0000,1.0000,1.0000,1.0000,6.9295,8.6215
23.8500,68.8500,2021,10.4719,3.4718,2.9365,7.0365,0.4084,0.0000,0.0000,1.0000,1.0000,1.0000,3.4459,0.3748
23.9500,68.8500,2021,15.2841,3.5761,3.1983,6.9370,0.6128,0.0000,0.0000,1.0000,1.0000,1.0000,3.5741,0.5968
-139.6500,69.0500,2019,0.5389,32.0843,27.9166,60.8347,2.1191,0.0000,0.0000,1.0000,1.0000,1.0000,32.3015,2.3071
20.7500,69.0500,2017,49.8915,9.5228,5.5452,20.8403,2.3125,0.0000,0.0000,1.0000,1.0000,1.0000,9.5935,2.3409
-140.1500,69.1500,2019,20.4437,25.3106,19.2034,54.3269,15.8842,0.0000,53.0000,1.0000,1.0000,1.0000,25.3117,15.8162
20.7500,69.1500,2022,42.9207,10.6147,7.9629,22.2964,1.0144,0.0000,0.0000,1.0000,1.0000,1.0000,10.6353,1.0044
-140.9500,69.4500,2019,9.8355,26.1659,16.5359,62.3990,2.8306,0.0000,6.0000,1.0000,1.0000,1.0000,26.1323,2.7820
-140.7500,69.4500,2019,5.3629,19.4267,10.6393,50.4867,2.9158,0.0000,13.0000,1.0000,1.0000,1.0000,19.4312,2.8399
25.9500,69.4500,2022,206.2027,12.3105,10.6675,21.9599,22.7958,22.0000,54.0000,1.0000,1.0000,1.0000,12.3199,22.4754
27.2500,69.6500,2022,171.1494,5.1008,4.0566,10.7888,5.6013,0.0000,26.0000,1.0000,1.0000,1.0000,5.1032,5.5960
26.2500,69.7500,2022,23.2693,13.2769,9.7122,29.4256,8.4160,0.0000,36.0000,1.0000,1.0000,1.0000,13.2634,8.3291
27.0500,69.7500,2022,445.5718,15.7315,11.9064,33.5105,23.2447,22.0000,52.0000,1.0000,1.0000,1.0000,15.7342,23.3903
27.1500,69.7500,2022,1.5792,6.0599,5.1356,11.6614,0.6969,0.0000,0.0000,1.0000,1.0000,1.0000,6.0628,0.7025
27.0500,69.8500,2022,37.1199,12.2674,7.3386,30.0964,12.8936,0.0000,44.0000,1.0000,1.0000,1.0000,12.2585,12.7953
27.5500,70.0500,2022,202.1530,10.3401,8.3951,20.7215,11.6338,0.0000,36.0000,1.0000,1.0000,1.0000,10.3622,11.6426
27.8500,70.0500,2022,11.1291,5.1807,3.4149,11.3424,3.1152,0.0000,12.0000,1.0000,1.0000,1.0000,5.1918,3.1168
-80.0500,73.1500,2019,42.3291,11.8202,9.9586,17.3153,0.1088,0.0000,0.0000,1.0000,1.0000,1.0000,11.8787,0.0920
-79.9500,73.1500,2018,89.2142,13.2722,10.4249,20.1764,0.1349,0.0000,0.0000,1.0000,1.0000,1.0000,13.3905,0.1170
-79.8500,73.1500,2018,56.1696,18.4749,10.6403,36.6820,0.0296,0.0000,0.0000,1.0000,1.0000,1.0000,18.4950,0.0279
